year,month,day,date,time,time,pressure (hPa),humidity (%),temperature (degC)
2019,6,25,,16:00,,1026.1,41,20.8
2019,6,25,,16:10,,1026.1,42,20.9
2019,6,25,,16:20,,1026,43,20.7
2019,6,25,,16:30,,1025.9,43,20.9
2019,6,25,,16:40,,1026,43,20.4
2019,6,25,,16:50,,1025.9,45,20.3
2019,6,25,,17:00,,1025.9,44,20.3
2019,6,25,,17:10,,1025.8,45,20.1
2019,6,25,,17:20,,1025.7,45,20
2019,6,25,,17:30,,1025.7,46,19.9
2019,6,25,,17:40,,1025.7,46,19.8
2019,6,25,,17:50,,1025.7,47,19.7
2019,6,25,,18:00,,1025.7,47,19.7
2019,6,25,,18:10,,1025.6,48,20
2019,6,25,,18:20,,1025.7,52,19.5
2019,6,25,,18:30,,1025.7,55,19.2
2019,6,25,,18:40,,1025.7,55,18.8
2019,6,25,,18:50,,1025.7,51,18.7
2019,6,25,,19:00,,1025.7,52,18.5
2019,6,25,,19:10,,1025.8,56,18.1
2019,6,25,,19:20,,1025.7,57,17.8
2019,6,25,,19:30,,1025.8,58,17.7
2019,6,25,,19:40,,1025.8,61,17.3
2019,6,25,,19:50,,1025.8,63,17
2019,6,25,,20:00,,1025.9,66,16.6
2019,6,25,,20:10,,1025.9,69,16.4
2019,6,25,,20:20,,1026,70,16
2019,6,25,,20:30,,1026.1,74,15.7
2019,6,25,,20:40,,1026.1,74,15.4
2019,6,25,,20:50,,1026.1,79,14.9
2019,6,25,,21:00,,1026.1,83,14.7
2019,6,25,,21:10,,1026.1,84,14.6
2019,6,25,,21:20,,1026.1,84,14.4
2019,6,25,,21:30,,1026.1,84,14.1
2019,6,25,,21:40,,1026,86,13.8
2019,6,25,,21:50,,1025.8,84,13.7
2019,6,25,,22:00,,1025.8,85,13.6
2019,6,25,,22:10,,1025.7,85,13.6
2019,6,25,,22:20,,1025.8,86,13.6
2019,6,25,,22:30,,1025.7,86,13.4
2019,6,25,,22:40,,1025.5,86,13.4
2019,6,25,,22:50,,1025.4,89,13.5
2019,6,25,,23:00,,1025.3,90,13.5
2019,6,25,,23:10,,1025.3,87,13.3
2019,6,25,,23:20,,1025.2,88,13.5
2019,6,25,,23:30,,1025.2,89,13.3
2019,6,25,,23:40,,1025.1,92,13.3
2019,6,25,,23:50,,1025,90,13.3
2019,6,26,,00:00,,1024.8,90,13.3
2019,6,26,,00:10,,1024.8,92,12.8
2019,6,26,,00:20,,1024.7,93,12.7
2019,6,26,,00:30,,1024.5,93,12.8
2019,6,26,,00:40,,1024.5,94,12.6
2019,6,26,,00:50,,1024.5,93,12.8
2019,6,26,,01:00,,1024.5,94,12.8
2019,6,26,,01:10,,1024.5,95,12.9
2019,6,26,,01:20,,1024.3,93,12.7
2019,6,26,,01:30,,1024.3,95,12.7
2019,6,26,,01:40,,1024.2,93,12.6
2019,6,26,,01:50,,1024.3,93,12.8
2019,6,26,,02:00,,1024.3,93,12.7
2019,6,26,,02:10,,1024.2,91,12.9
2019,6,26,,02:20,,1024,92,13
2019,6,26,,02:30,,1023.9,92,12.8
2019,6,26,,02:40,,1023.8,90,13
2019,6,26,,02:50,,1023.7,92,12.9
2019,6,26,,03:00,,1023.5,90,12.9
2019,6,26,,03:10,,1023.4,92,12.9
2019,6,26,,03:20,,1023.3,89,12.9
2019,6,26,,03:30,,1023.4,87,13
2019,6,26,,03:40,,1023.4,87,13.1
2019,6,26,,03:50,,1023.2,86,13.2
2019,6,26,,04:00,,1023.1,86,13.4
2019,6,26,,04:10,,1022.9,86,13.3
2019,6,26,,04:20,,1023,85,13.4
2019,6,26,,04:30,,1023,84,13.5
2019,6,26,,04:40,,1023,83,13.7
2019,6,26,,04:50,,1022.8,84,13.7
2019,6,26,,05:00,,1022.6,81,13.8
2019,6,26,,05:10,,1022.6,78,14
2019,6,26,,05:20,,1022.6,81,14.2
2019,6,26,,05:30,,1022.6,80,14.4
2019,6,26,,05:40,,1022.4,79,14.4
2019,6,26,,05:50,,1022.4,78,14.5
2019,6,26,,06:00,,1022.2,76,14.6
2019,6,26,,06:10,,1022.2,76,14.8
2019,6,26,,06:20,,1022,76,14.8
2019,6,26,,06:30,,1022,77,15
2019,6,26,,06:40,,1021.9,78,15.2
2019,6,26,,06:50,,1021.9,74,15.3
2019,6,26,,07:00,,1021.8,72,15.8
2019,6,26,,07:10,,1021.7,71,15.8
2019,6,26,,07:20,,1021.6,76,16
2019,6,26,,07:30,,1021.4,70,16.2
2019,6,26,,07:40,,1021.4,71,16.2
2019,6,26,,07:50,,1021.4,67,16
2019,6,26,,08:00,,1021.2,68,16.5
2019,6,26,,08:10,,1021.2,65,16.5
2019,6,26,,08:20,,1021.2,63,17
2019,6,26,,08:30,,1021,61,17
2019,6,26,,08:40,,1020.9,60,17.2
2019,6,26,,08:50,,1020.9,59,17.8
2019,6,26,,09:00,,1020.9,60,17.8
2019,6,26,,09:10,,1020.8,57,18.5
2019,6,26,,09:20,,1020.7,56,18.2
2019,6,26,,09:30,,1020.6,57,17.3
2019,6,26,,09:40,,1020.5,58,17.7
2019,6,26,,09:50,,1020.4,58,17.4
2019,6,26,,10:00,,1020.3,56,17.7
2019,6,26,,10:10,,1020.1,56,17.9
2019,6,26,,10:20,,1019.9,56,17.8
2019,6,26,,10:30,,1019.9,56,17.8
2019,6,26,,10:40,,1019.7,56,18.3
2019,6,26,,10:50,,1019.6,55,18.1
2019,6,26,,11:00,,1019.4,53,19.6
2019,6,26,,11:10,,1019.3,52,18.9
2019,6,26,,11:20,,1019.2,53,18.9
2019,6,26,,11:30,,1019.1,52,19.5
2019,6,26,,11:40,,1018.9,50,19.3
2019,6,26,,11:50,,1018.7,51,18.7
2019,6,26,,12:00,,1018.6,50,19
2019,6,26,,12:10,,1018.5,54,18.9
2019,6,26,,12:20,,1018.5,51,18.9
2019,6,26,,12:30,,1018.4,53,19.2
2019,6,26,,12:40,,1018.3,54,18.8
2019,6,26,,12:50,,1018.1,43,19
2019,6,26,,13:00,,1018.1,53,18.8
2019,6,26,,13:10,,1018.1,49,19.2
2019,6,26,,13:20,,1018,52,18.6
2019,6,26,,13:30,,1017.8,53,18.5
2019,6,26,,13:40,,1017.5,50,18.3
2019,6,26,,13:50,,1017.4,50,18.1
2019,6,26,,14:00,,1017.3,47,18
2019,6,26,,14:10,,1017.2,48,17.9
2019,6,26,,14:20,,1017.1,46,18.5
2019,6,26,,14:30,,1016.9,45,18.4
2019,6,26,,14:40,,1016.9,48,18.3
2019,6,26,,14:50,,1016.7,52,17.9
2019,6,26,,15:00,,1016.4,53,17.8
2019,6,26,,15:10,,1016.3,58,17.6
2019,6,26,,15:20,,1016.3,60,17.5
2019,6,26,,15:30,,1016.2,61,17.1
2019,6,26,,15:40,,1016,63,17
2019,6,26,,15:50,,1015.9,70,16.6
2019,6,26,,16:00,,1015.8,74,16.2
2019,6,26,,16:10,,1015.7,77,16
2019,6,26,,16:20,,1015.6,80,15.5
2019,6,26,,16:30,,1015.6,80,15.5
2019,6,26,,16:40,,1015.5,78,15.5
2019,6,26,,16:50,,1015.4,80,15.4
2019,6,26,,17:00,,1015.3,79,15.5
2019,6,26,,17:10,,1015.2,82,15.2
2019,6,26,,17:20,,1015,86,15.1
2019,6,26,,17:30,,1014.8,85,15
2019,6,26,,17:40,,1014.7,85,15
2019,6,26,,17:50,,1014.6,87,14.8
2019,6,26,,18:00,,1014.5,89,14.7
2019,6,26,,18:10,,1014.4,91,14.6
2019,6,26,,18:20,,1014.3,91,14.6
2019,6,26,,18:30,,1014.3,88,14.5
2019,6,26,,18:40,,1014.1,90,14.6
2019,6,26,,18:50,,1014.1,93,14.6
2019,6,26,,19:00,,1013.9,94,14.5
2019,6,26,,19:10,,1013.8,95,14.4
2019,6,26,,19:20,,1013.7,97,14.3
2019,6,26,,19:30,,1013.6,96,14.4
2019,6,26,,19:40,,1013.5,97,14.4
2019,6,26,,19:50,,1013.5,97,14.5
2019,6,26,,20:00,,1013.4,95,14.5
2019,6,26,,20:10,,1013.2,97,14.4
2019,6,26,,20:20,,1013.1,97,14.4
2019,6,26,,20:30,,1013,97,14.3
2019,6,26,,20:40,,1012.8,97,14.3
2019,6,26,,20:50,,1012.6,97,14.3
2019,6,26,,21:00,,1012.5,97,14.2
2019,6,26,,21:10,,1012.3,97,14.2
2019,6,26,,21:20,,1012.2,98,14.1
2019,6,26,,21:30,,1012,99,14.1
2019,6,26,,21:40,,1011.9,99,14
2019,6,26,,21:50,,1011.8,99,13.9
2019,6,26,,22:00,,1011.7,96,14
2019,6,26,,22:10,,1011.6,98,13.9
2019,6,26,,22:20,,1011.5,98,13.9
2019,6,26,,22:30,,1011.4,97,13.9
2019,6,26,,22:40,,1011.2,96,14
2019,6,26,,22:50,,1011.1,100,13.7
2019,6,26,,23:00,,1010.9,100,13.7
2019,6,26,,23:10,,1010.8,100,13.6
2019,6,26,,23:20,,1010.7,100,13.5
2019,6,26,,23:30,,1010.5,100,13.6
2019,6,26,,23:40,,1010.3,100,13.6
2019,6,26,,23:50,,1010.2,100,13.5
2019,6,27,,00:00,,1010.3,100,13.4
2019,6,27,,00:10,,1010.2,100,13.5
2019,6,27,,00:20,,1010.2,100,13.5
2019,6,27,,00:30,,1010.1,100,13.5
2019,6,27,,00:40,,1010.1,100,13.5
2019,6,27,,00:50,,1010,99,13.5
2019,6,27,,01:00,,1009.9,100,13.6
2019,6,27,,01:10,,1009.8,100,13.4
2019,6,27,,01:20,,1009.7,100,13.3
2019,6,27,,01:30,,1009.6,100,13.3
2019,6,27,,01:40,,1009.6,100,13.3
2019,6,27,,01:50,,1009.5,100,13.2
2019,6,27,,02:00,,1009.3,100,13.1
2019,6,27,,02:10,,1009.2,100,13.2
2019,6,27,,02:20,,1009.1,100,13.1
2019,6,27,,02:30,,1008.9,100,13.1
2019,6,27,,02:40,,1008.7,100,13.3
2019,6,27,,02:50,,1008.7,100,13.3
2019,6,27,,03:00,,1008.7,100,13.3
2019,6,27,,03:10,,1008.6,100,13.2
2019,6,27,,03:20,,1008.4,100,13.2
2019,6,27,,03:30,,1008.4,100,13.3
2019,6,27,,03:40,,1008.3,100,13.4
2019,6,27,,03:50,,1008.3,100,13.3
2019,6,27,,04:00,,1008.2,100,13.3
2019,6,27,,04:10,,1008.2,100,13.3
2019,6,27,,04:20,,1008.1,100,13.4
2019,6,27,,04:30,,1008.1,100,13.4
2019,6,27,,04:40,,1008.1,100,13.5
2019,6,27,,04:50,,1008,100,13.4
2019,6,27,,05:00,,1008,100,13.4
2019,6,27,,05:10,,1008,100,13.4
2019,6,27,,05:20,,1008,100,13.5
2019,6,27,,05:30,,1007.9,100,13.6
2019,6,27,,05:40,,1007.9,100,13.6
2019,6,27,,05:50,,1007.8,100,13.6
2019,6,27,,06:00,,1007.9,100,13.5
2019,6,27,,06:10,,1007.9,100,13.6
2019,6,27,,06:20,,1007.8,100,13.8
2019,6,27,,06:30,,1007.8,100,13.8
2019,6,27,,06:40,,1007.8,100,13.9
2019,6,27,,06:50,,1007.8,100,13.9
2019,6,27,,07:00,,1007.8,100,13.8
2019,6,27,,07:10,,1007.8,99,13.9
2019,6,27,,07:20,,1007.8,100,13.9
2019,6,27,,07:30,,1007.8,100,14.1
2019,6,27,,07:40,,1007.9,100,14.1
2019,6,27,,07:50,,1007.9,100,14.1
2019,6,27,,08:00,,1007.9,100,14.3
2019,6,27,,08:10,,1007.8,98,14.7
2019,6,27,,08:20,,1007.9,97,14.6
2019,6,27,,08:30,,1008,96,14.8
2019,6,27,,08:40,,1008,95,15
2019,6,27,,08:50,,1008,97,15.4
2019,6,27,,09:00,,1008.1,91,15.7
2019,6,27,,09:10,,1008.1,92,16
2019,6,27,,09:20,,1008.2,97,14.9
2019,6,27,,09:30,,1008.3,100,14.3
2019,6,27,,09:40,,1008.3,100,14.6
2019,6,27,,09:50,,1008.4,100,14.9
2019,6,27,,10:00,,1008.3,99,15.3
2019,6,27,,10:10,,1008.3,97,15.5
2019,6,27,,10:20,,1008.3,97,15.7
2019,6,27,,10:30,,1008.3,93,16.2
2019,6,27,,10:40,,1008.3,87,16.4
2019,6,27,,10:50,,1008.3,85,16.7
2019,6,27,,11:00,,1008.2,78,17.4
2019,6,27,,11:10,,1008.3,76,17.5
2019,6,27,,11:20,,1008.3,69,17.5
2019,6,27,,11:30,,1008.3,71,17.8
2019,6,27,,11:40,,1008.4,72,17.7
2019,6,27,,11:50,,1008.3,71,17.4
2019,6,27,,12:00,,1008.3,70,17.6
2019,6,27,,12:10,,1008.4,72,17.9
2019,6,27,,12:20,,1008.3,68,18.6
2019,6,27,,12:30,,1008.3,64,19.1
2019,6,27,,12:40,,1008.3,68,18.5
2019,6,27,,12:50,,1008.4,68,18.3
2019,6,27,,13:00,,1008.3,67,18
2019,6,27,,13:10,,1008.3,66,18.5
2019,6,27,,13:20,,1008.3,61,19.4
2019,6,27,,13:30,,1008.3,60,19.4
2019,6,27,,13:40,,1008.5,58,18.6
2019,6,27,,13:50,,1008.5,58,19
2019,6,27,,14:00,,1008.6,54,19.6
2019,6,27,,14:10,,1008.7,52,18.9
2019,6,27,,14:20,,1008.8,52,19.3
2019,6,27,,14:30,,1008.8,50,19.7
2019,6,27,,14:40,,1008.8,49,19.9
2019,6,27,,14:50,,1008.9,47,19
2019,6,27,,15:00,,1008.9,46,19.6
2019,6,27,,15:10,,1009,45,20.1
2019,6,27,,15:20,,1009,46,19.5
2019,6,27,,15:30,,1009,45,19.7
2019,6,27,,15:40,,1009,45,19.8
2019,6,27,,15:50,,1008.9,45,19.4
2019,6,27,,16:00,,1009,43,19.3
2019,6,27,,16:10,,1009,45,19.6
2019,6,27,,16:20,,1009.1,45,19.4
2019,6,27,,16:30,,1009.3,45,18.9
2019,6,27,,16:40,,1009.4,48,18.3
2019,6,27,,16:50,,1009.6,50,18.1
2019,6,27,,17:00,,1009.6,51,17.9
2019,6,27,,17:10,,1009.7,53,17.6
2019,6,27,,17:20,,1009.8,54,17.3
2019,6,27,,17:30,,1009.9,55,17
2019,6,27,,17:40,,1010,56,17
2019,6,27,,17:50,,1010.1,54,17.4
2019,6,27,,18:00,,1010.2,55,17
2019,6,27,,18:10,,1010.3,55,16.9
2019,6,27,,18:20,,1010.4,55,16.9
2019,6,27,,18:30,,1010.5,53,16.9
2019,6,27,,18:40,,1010.6,54,16.6
2019,6,27,,18:50,,1010.6,55,16.4
2019,6,27,,19:00,,1010.7,56,16
2019,6,27,,19:10,,1010.9,57,15.7
2019,6,27,,19:20,,1011,59,15.4
2019,6,27,,19:30,,1011.1,60,15.2
2019,6,27,,19:40,,1011.2,60,15
2019,6,27,,19:50,,1011.3,60,14.8
2019,6,27,,20:00,,1011.4,61,14.6
2019,6,27,,20:10,,1011.4,61,14.5
2019,6,27,,20:20,,1011.4,60,14.5
2019,6,27,,20:30,,1011.6,59,14.5
2019,6,27,,20:40,,1011.6,59,14.4
2019,6,27,,20:50,,1011.7,59,14.3
2019,6,27,,21:00,,1011.7,60,14.1
2019,6,27,,21:10,,1011.9,62,13.9
2019,6,27,,21:20,,1011.9,63,13.8
2019,6,27,,21:30,,1011.9,63,13.7
2019,6,27,,21:40,,1012,64,13.5
2019,6,27,,21:50,,1012,65,13.3
2019,6,27,,22:00,,1012.1,65,13.2
2019,6,27,,22:10,,1012.2,66,13
2019,6,27,,22:20,,1012.2,67,12.8
2019,6,27,,22:30,,1012.2,68,12.6
2019,6,27,,22:40,,1012.2,69,12.5
2019,6,27,,22:50,,1012.3,69,12.4
2019,6,27,,23:00,,1012.3,69,12.3
2019,6,27,,23:10,,1012.3,70,12.2
2019,6,27,,23:20,,1012.3,70,12.1
2019,6,27,,23:30,,1012.4,71,12
2019,6,27,,23:40,,1012.5,71,11.9
2019,6,27,,23:50,,1012.6,71,11.8
2019,6,28,,00:00,,1012.7,72,11.7
2019,6,28,,00:10,,1012.7,72,11.6
2019,6,28,,00:20,,1012.7,72,11.5
2019,6,28,,00:30,,1012.7,72,11.4
2019,6,28,,00:40,,1012.8,73,11.3
2019,6,28,,00:50,,1012.8,72,11.3
2019,6,28,,01:00,,1012.9,72,11.2
2019,6,28,,01:10,,1012.8,72,11.1
2019,6,28,,01:20,,1012.9,72,11
2019,6,28,,01:30,,1013,72,11
2019,6,28,,01:40,,1013,71,11
2019,6,28,,01:50,,1013,71,11
2019,6,28,,02:00,,1013.1,71,11.1
2019,6,28,,02:10,,1013.1,71,11.1
2019,6,28,,02:20,,1013.2,70,11.2
2019,6,28,,02:30,,1013.2,70,11.3
2019,6,28,,02:40,,1013.3,70,11.5
2019,6,28,,02:50,,1013.3,69,11.7
2019,6,28,,03:00,,1013.3,68,11.9
2019,6,28,,03:10,,1013.4,67,12.2
2019,6,28,,03:20,,1013.3,64,12.6
2019,6,28,,03:30,,1013.4,63,12.9
2019,6,28,,03:40,,1013.4,62,13.1
2019,6,28,,03:50,,1013.3,61,13.4
2019,6,28,,04:00,,1013.3,59,13.8
2019,6,28,,04:10,,1013.4,58,13.9
2019,6,28,,04:20,,1013.5,58,14.1
2019,6,28,,04:30,,1013.5,56,14.5
2019,6,28,,04:40,,1013.5,56,14.5
2019,6,28,,04:50,,1013.4,55,14.7
2019,6,28,,05:00,,1013.3,53,14.9
2019,6,28,,05:10,,1013.3,50,15.1
2019,6,28,,05:20,,1013.4,50,15.6
2019,6,28,,05:30,,1013.4,50,16
2019,6,28,,05:40,,1013.4,47,16.4
2019,6,28,,05:50,,1013.3,44,16.2
2019,6,28,,06:00,,1013.4,42,16.7
2019,6,28,,06:10,,1013.3,42,17.3
2019,6,28,,06:20,,1013.3,37,17.4
2019,6,28,,06:30,,1013.2,37,17.2
2019,6,28,,06:40,,1013.3,37,17.4
2019,6,28,,06:50,,1013.3,35,17.4
2019,6,28,,07:00,,1013.3,36,17.9
2019,6,28,,07:10,,1013.4,35,18
2019,6,28,,07:20,,1013.4,36,18.4
2019,6,28,,07:30,,1013.4,36,18.3
2019,6,28,,07:40,,1013.4,32,18.2
2019,6,28,,07:50,,1013.4,33,18.5
2019,6,28,,08:00,,1013.4,32,18.1
2019,6,28,,08:10,,1013.4,33,18.3
2019,6,28,,08:20,,1013.5,32,18.8
2019,6,28,,08:30,,1013.3,32,18.5
2019,6,28,,08:40,,1013.4,33,18.5
2019,6,28,,08:50,,1013.4,33,18.5
2019,6,28,,09:00,,1013.5,32,19
2019,6,28,,09:10,,1013.3,29,19.3
2019,6,28,,09:20,,1013.3,30,19.1
2019,6,28,,09:30,,1013.4,30,19.2
2019,6,28,,09:40,,1013.4,29,18.8
2019,6,28,,09:50,,1013.4,30,19.9
2019,6,28,,10:00,,1013.4,29,19.8
2019,6,28,,10:10,,1013.3,32,20.3
2019,6,28,,10:20,,1013.2,31,19.6
2019,6,28,,10:30,,1013.2,30,19.6
2019,6,28,,10:40,,1013.5,30,20.4
2019,6,28,,10:50,,1013.4,28,19
2019,6,28,,11:00,,1013.2,29,20
2019,6,28,,11:10,,1013.3,30,20
2019,6,28,,11:20,,1013.3,29,20.1
2019,6,28,,11:30,,1013.3,27,20.5
2019,6,28,,11:40,,1013.3,25,20.4
2019,6,28,,11:50,,1013.3,25,21.1
2019,6,28,,12:00,,1013.2,27,20.3
2019,6,28,,12:10,,1013.1,27,21
2019,6,28,,12:20,,1012.9,29,20.6
2019,6,28,,12:30,,1012.8,26,20.9
2019,6,28,,12:40,,1012.8,27,21
2019,6,28,,12:50,,1012.7,26,20.4
2019,6,28,,13:00,,1012.7,24,20.4
2019,6,28,,13:10,,1012.6,23,21
2019,6,28,,13:20,,1012.7,24,20.4
2019,6,28,,13:30,,1012.7,24,20.7
2019,6,28,,13:40,,1012.6,25,20.9
2019,6,28,,13:50,,1012.6,27,20.4
2019,6,28,,14:00,,1012.6,26,20.9
2019,6,28,,14:10,,1012.6,27,20.1
2019,6,28,,14:20,,1012.6,28,19.9
2019,6,28,,14:30,,1012.6,29,20.1
2019,6,28,,14:40,,1012.6,29,20.3
2019,6,28,,14:50,,1012.6,30,19.6
2019,6,28,,15:00,,1012.6,32,19.5
2019,6,28,,15:10,,1012.6,33,19.2
2019,6,28,,15:20,,1012.6,33,20.2
2019,6,28,,15:30,,1012.5,33,19.7
2019,6,28,,15:40,,1012.5,32,20.1
2019,6,28,,15:50,,1012.5,34,19.8
2019,6,28,,16:00,,1012.5,34,19.9
2019,6,28,,16:10,,1012.4,32,20.3
2019,6,28,,16:20,,1012.4,31,20.2
2019,6,28,,16:30,,1012.4,32,19.8
2019,6,28,,16:40,,1012.5,32,19.7
2019,6,28,,16:50,,1012.5,33,19.5
2019,6,28,,17:00,,1012.4,33,19.4
2019,6,28,,17:10,,1012.5,34,19.4
2019,6,28,,17:20,,1012.6,35,19.1
2019,6,28,,17:30,,1012.6,35,18.6
2019,6,28,,17:40,,1012.6,36,18.6
2019,6,28,,17:50,,1012.6,37,18.3
2019,6,28,,18:00,,1012.8,38,18
2019,6,28,,18:10,,1012.8,39,17.8
2019,6,28,,18:20,,1012.8,39,17.5
2019,6,28,,18:30,,,,
2019,6,28,,18:40,,,,
2019,6,28,,18:50,,1012.9,40,16.5
2019,6,28,,19:00,,1013,41,16.2
2019,6,28,,19:10,,1013.2,43,15.8
2019,6,28,,19:20,,1013.3,45,15.5
2019,6,28,,19:30,,1013.3,47,15.1
2019,6,28,,19:40,,1013.3,48,14.7
2019,6,28,,19:50,,1013.4,49,14.5
2019,6,28,,20:00,,1013.3,51,14.2
2019,6,28,,20:10,,1013.2,52,14.1
2019,6,28,,20:20,,1013.2,53,13.8
2019,6,28,,20:30,,1013.3,55,13.5
2019,6,28,,20:40,,1013.3,56,13.2
2019,6,28,,20:50,,1013.2,58,12.8
2019,6,28,,21:00,,1013.2,60,12.6
2019,6,28,,21:10,,1013.2,61,12.7
2019,6,28,,21:20,,1013.3,62,12.5
2019,6,28,,21:30,,1013.2,63,12.4
2019,6,28,,21:40,,1013.2,64,12.3
2019,6,28,,21:50,,1013.2,64,12.1
2019,6,28,,22:00,,1013.2,66,12
2019,6,28,,22:10,,1013.2,67,11.7
2019,6,28,,22:20,,1013.3,68,11.6
2019,6,28,,22:30,,1013.4,71,11
2019,6,28,,22:40,,1013.4,72,10.8
2019,6,28,,22:50,,1013.5,74,10.5
2019,6,28,,23:00,,1013.5,74,10.5
2019,6,28,,23:10,,1013.5,73,10.8
2019,6,28,,23:20,,1013.5,72,10.8
2019,6,28,,23:30,,1013.4,73,10.7
2019,6,28,,23:40,,1013.4,73,10.8
2019,6,28,,23:50,,1013.4,73,10.8
2019,6,29,,00:00,,1013.4,73,10.7
2019,6,29,,00:10,,1013.3,74,10.6
2019,6,29,,00:20,,1013.3,74,10.5
2019,6,29,,00:30,,1013.3,74,10.6
2019,6,29,,00:40,,1013.3,74,10.6
2019,6,29,,00:50,,1013.3,77,10
2019,6,29,,01:00,,1013.3,78,9.8
2019,6,29,,01:10,,1013.2,80,9.4
2019,6,29,,01:20,,1013.1,80,9.5
2019,6,29,,01:30,,1013.1,78,9.9
2019,6,29,,01:40,,1013.1,77,9.9
2019,6,29,,01:50,,1013,77,9.9
2019,6,29,,02:00,,1013,79,9.7
2019,6,29,,02:10,,1012.9,81,9.5
2019,6,29,,02:20,,1012.9,80,9.6
2019,6,29,,02:30,,1012.9,80,9.8
2019,6,29,,02:40,,1012.8,80,9.9
2019,6,29,,02:50,,1012.7,80,10
2019,6,29,,03:00,,1012.6,80,10.1
2019,6,29,,03:10,,1012.5,79,10.3
2019,6,29,,03:20,,1012.5,78,10.5
2019,6,29,,03:30,,1012.4,78,10.6
2019,6,29,,03:40,,1012.6,79,10.7
2019,6,29,,03:50,,1012.5,79,10.8
2019,6,29,,04:00,,1012.3,78,11
2019,6,29,,04:10,,1012.3,77,11.1
2019,6,29,,04:20,,1012.2,77,11.3
2019,6,29,,04:30,,1012.1,76,11.5
2019,6,29,,04:40,,1012.1,76,11.7
2019,6,29,,04:50,,1011.9,75,12
2019,6,29,,05:00,,1011.9,73,12.2
2019,6,29,,05:10,,1011.7,72,12.3
2019,6,29,,05:20,,1011.7,69,12.6
2019,6,29,,05:30,,1011.5,67,13.4
2019,6,29,,05:40,,1011.4,66,13.7
2019,6,29,,05:50,,1011.3,65,13.9
2019,6,29,,06:00,,1011.3,65,13.9
2019,6,29,,06:10,,1011.1,65,14
2019,6,29,,06:20,,1011,64,14.1
2019,6,29,,06:30,,1011,64,14.1
2019,6,29,,06:40,,1011,64,14
2019,6,29,,06:50,,1011,65,14.2
2019,6,29,,07:00,,1011,65,14.5
2019,6,29,,07:10,,1010.8,63,14.9
2019,6,29,,07:20,,1010.6,59,15.4
2019,6,29,,07:30,,1010.6,57,16.6
2019,6,29,,07:40,,1010.4,56,16.2
2019,6,29,,07:50,,1010.3,54,16.6
2019,6,29,,08:00,,1010.3,55,16.8
2019,6,29,,08:10,,1010.1,53,17.3
2019,6,29,,08:20,,1009.8,52,18
2019,6,29,,08:30,,1009.7,50,17.9
2019,6,29,,08:40,,1009.6,50,18
2019,6,29,,08:50,,1009.4,49,18
2019,6,29,,09:00,,1009.3,49,18.6
2019,6,29,,09:10,,1009.3,49,18.1
2019,6,29,,09:20,,1009,50,18.8
2019,6,29,,09:30,,1009,48,19.3
2019,6,29,,09:40,,1008.9,47,19.3
2019,6,29,,09:50,,1008.8,49,19.2
2019,6,29,,10:00,,1008.7,48,19.6
2019,6,29,,10:10,,1008.5,48,19.4
2019,6,29,,10:20,,1008.3,48,19.4
2019,6,29,,10:30,,1008.1,48,19.3
2019,6,29,,10:40,,1008,47,19.9
2019,6,29,,10:50,,1008,47,20.1
2019,6,29,,11:00,,1007.9,47,19.7
2019,6,29,,11:10,,1007.8,47,19.7
2019,6,29,,11:20,,1007.7,44,20.3
2019,6,29,,11:30,,1007.6,46,20.3
2019,6,29,,11:40,,1007.5,45,20.3
2019,6,29,,11:50,,1007.4,46,20.2
2019,6,29,,12:00,,1007.1,45,20.9
2019,6,29,,12:10,,1007.1,43,21.4
2019,6,29,,12:20,,1007.1,43,21.1
2019,6,29,,12:30,,1006.8,44,20.5
2019,6,29,,12:40,,1006.6,42,21.8
2019,6,29,,12:50,,1006.7,42,21.1
2019,6,29,,13:00,,1006.7,43,20.8
2019,6,29,,13:10,,1006.7,43,21
2019,6,29,,13:20,,1006.7,46,20.7
2019,6,29,,13:30,,1006.6,43,21.3
2019,6,29,,13:40,,1006.6,46,21
2019,6,29,,13:50,,1006.4,51,21.7
2019,6,29,,14:00,,1006.3,48,21.3
2019,6,29,,14:10,,1006.1,53,21
2019,6,29,,14:20,,1005.8,54,20.9
2019,6,29,,14:30,,1005.8,56,21
2019,6,29,,14:40,,1005.7,54,20.9
2019,6,29,,14:50,,1005.7,42,21.6
2019,6,29,,15:00,,1005.8,41,21.4
2019,6,29,,15:10,,1005.6,41,21.5
2019,6,29,,15:20,,1005.6,44,21.2
2019,6,29,,15:30,,1005.5,43,21.7
2019,6,29,,15:40,,1005.4,44,20.9
2019,6,29,,15:50,,1005.4,42,21.1
2019,6,29,,16:00,,1005.3,39,20.7
2019,6,29,,16:10,,1005.4,42,20.7
2019,6,29,,16:20,,1005.5,44,20.6
2019,6,29,,16:30,,1005.6,43,20.4
2019,6,29,,16:40,,1005.5,44,20.3
2019,6,29,,16:50,,1005.7,46,19.9
2019,6,29,,17:00,,1005.6,45,19.8
2019,6,29,,17:10,,1005.6,44,19.5
2019,6,29,,17:20,,1005.6,43,19.6
2019,6,29,,17:30,,1005.7,43,19.3
2019,6,29,,17:40,,1005.6,45,19.3
2019,6,29,,17:50,,1005.7,45,19.1
2019,6,29,,18:00,,1005.6,46,19
2019,6,29,,18:10,,1005.5,47,18.8
2019,6,29,,18:20,,1005.7,47,18.5
2019,6,29,,18:30,,1005.7,48,18.4
