,date,time,pressure (hPa),humidity (%),temperature (degC)
28890,20190720,15:00,1014.7,34.0,26.1
28891,20190720,15:10,1014.7,33.0,26.2
28892,20190720,15:20,1014.7,34.0,25.8
28893,20190720,15:30,1014.8,37.0,25.3
28894,20190720,15:40,1014.7,37.0,25.1
28895,20190720,15:50,1014.7,37.0,24.8
28896,20190720,16:00,1014.8,35.0,25.2
28897,20190720,16:10,1014.9,37.0,24.9
28898,20190720,16:20,1014.9,38.0,24.8
28899,20190720,16:30,1015.0,38.0,24.6
28900,20190720,16:40,1015.0,36.0,25.2
28901,20190720,16:50,1015.0,38.0,24.8
28902,20190720,17:00,1015.0,46.0,24.4
28903,20190720,17:10,1015.0,44.0,24.4
28904,20190720,17:20,1015.0,46.0,23.9
28905,20190720,17:30,1015.1,48.0,23.5
28906,20190720,17:40,1015.1,51.0,23.0
28907,20190720,17:50,1015.1,52.0,23.1
28908,20190720,18:00,1015.2,51.0,23.3
28909,20190720,18:10,1015.3,54.0,23.0
28910,20190720,18:20,1015.4,57.0,22.4
28911,20190720,18:30,1015.4,58.0,22.3
28912,20190720,18:40,1015.5,59.0,22.0
28913,20190720,18:50,1015.5,60.0,21.8
28914,20190720,19:00,1015.6,61.0,21.4
28915,20190720,19:10,1015.6,60.0,21.4
28916,20190720,19:20,1015.7,63.0,20.9
28917,20190720,19:30,1015.8,63.0,20.9
28918,20190720,19:40,1015.8,67.0,19.9
28919,20190720,19:50,1015.9,70.0,19.6
28920,20190720,20:00,1015.9,70.0,19.5
28921,20190720,20:10,1016.0,71.0,19.4
28922,20190720,20:20,1016.2,73.0,19.0
28923,20190720,20:30,1016.2,74.0,18.9
28924,20190720,20:40,1016.2,71.0,19.5
28925,20190720,20:50,1016.4,75.0,18.4
28926,20190720,21:00,1016.4,75.0,18.4
28927,20190720,21:10,1016.4,78.0,17.7
28928,20190720,21:20,1016.5,76.0,18.2
28929,20190720,21:30,1016.5,79.0,17.9
28930,20190720,21:40,1016.6,80.0,17.3
28931,20190720,21:50,1016.6,83.0,16.9
28932,20190720,22:00,1016.7,83.0,17.4
28933,20190720,22:10,1016.7,81.0,16.8
28934,20190720,22:20,1016.7,81.0,16.7
28935,20190720,22:30,1016.7,80.0,17.1
28936,20190720,22:40,1016.8,81.0,16.4
28937,20190720,22:50,1016.9,88.0,15.4
28938,20190720,23:00,1016.9,86.0,15.9
28939,20190720,23:10,1017.0,87.0,15.3
28940,20190720,23:20,1017.0,90.0,15.0
28941,20190720,23:30,1017.0,90.0,14.9
28942,20190720,23:40,1017.1,91.0,14.8
28943,20190720,23:50,1017.0,91.0,14.5
28944,20190721,00:00,1017.0,93.0,14.2
28945,20190721,00:10,1017.0,92.0,14.2
28946,20190721,00:20,1017.0,90.0,14.3
28947,20190721,00:30,1017.0,83.0,15.1
28948,20190721,00:40,1017.0,79.0,15.5
28949,20190721,00:50,1017.0,78.0,15.5
28950,20190721,01:00,1017.0,78.0,15.5
28951,20190721,01:10,1017.0,81.0,14.9
28952,20190721,01:20,1017.0,86.0,14.3
28953,20190721,01:30,1017.0,82.0,14.7
28954,20190721,01:40,1017.0,79.0,15.1
28955,20190721,01:50,1017.0,80.0,14.9
28956,20190721,02:00,1017.0,81.0,14.6
28957,20190721,02:10,1017.0,82.0,14.4
28958,20190721,02:20,1017.0,84.0,14.2
28959,20190721,02:30,1017.0,82.0,14.5
28960,20190721,02:40,1017.1,86.0,14.0
28961,20190721,02:50,1017.1,85.0,14.3
28962,20190721,03:00,1017.1,78.0,15.3
28963,20190721,03:10,1017.0,78.0,15.4
28964,20190721,03:20,1016.9,74.0,16.2
28965,20190721,03:30,1016.9,71.0,16.6
28966,20190721,03:40,1016.9,68.0,17.1
28967,20190721,03:50,1016.9,68.0,17.3
28968,20190721,04:00,1017.0,66.0,17.9
28969,20190721,04:10,1017.0,63.0,18.6
28970,20190721,04:20,1017.0,62.0,19.0
28971,20190721,04:30,1017.0,60.0,19.5
28972,20190721,04:40,1017.0,58.0,19.8
28973,20190721,04:50,1016.9,59.0,20.6
28974,20190721,05:00,1017.0,57.0,20.7
28975,20190721,05:10,1017.0,55.0,21.3
28976,20190721,05:20,1017.1,53.0,21.7
28977,20190721,05:30,1017.1,50.0,22.8
28978,20190721,05:40,1017.1,48.0,23.2
28979,20190721,05:50,1017.2,48.0,23.0
28980,20190721,06:00,1017.3,52.0,23.1
28981,20190721,06:10,1017.2,49.0,23.4
28982,20190721,06:20,1017.1,48.0,23.8
28983,20190721,06:30,1017.2,48.0,23.4
28984,20190721,06:40,1017.1,46.0,24.0
28985,20190721,06:50,1017.2,45.0,23.7
28986,20190721,07:00,1017.1,44.0,24.3
28987,20190721,07:10,1017.2,41.0,24.6
28988,20190721,07:20,1017.1,41.0,24.4
28989,20190721,07:30,1017.0,41.0,24.7
28990,20190721,07:40,1017.1,38.0,25.0
28991,20190721,07:50,1017.1,40.0,25.1
28992,20190721,08:00,1017.1,41.0,24.9
28993,20190721,08:10,1017.1,40.0,25.2
28994,20190721,08:20,1017.1,39.0,25.5
28995,20190721,08:30,1017.1,40.0,25.5
28996,20190721,08:40,1017.1,40.0,25.0
28997,20190721,08:50,1017.1,38.0,26.2
28998,20190721,09:00,1017.1,39.0,25.7
28999,20190721,09:10,1017.0,39.0,25.6
29000,20190721,09:20,1017.0,38.0,26.0
29001,20190721,09:30,1017.0,38.0,25.9
29002,20190721,09:40,1017.0,36.0,26.1
29003,20190721,09:50,1017.0,36.0,26.6
29004,20190721,10:00,1016.9,35.0,26.6
29005,20190721,10:10,1017.0,37.0,25.8
29006,20190721,10:20,1016.9,36.0,26.6
29007,20190721,10:30,1016.9,38.0,26.4
29008,20190721,10:40,1016.9,37.0,27.2
29009,20190721,10:50,1016.9,36.0,26.3
29010,20190721,11:00,1017.0,37.0,26.5
29011,20190721,11:10,1016.9,35.0,26.5
29012,20190721,11:20,1017.0,36.0,26.3
29013,20190721,11:30,1016.9,36.0,25.7
29014,20190721,11:40,1016.9,36.0,26.0
29015,20190721,11:50,1016.9,37.0,26.1
29016,20190721,12:00,1016.9,36.0,26.7
29017,20190721,12:10,1016.8,35.0,26.8
29018,20190721,12:20,1016.8,35.0,26.4
29019,20190721,12:30,1016.7,35.0,26.8
29020,20190721,12:40,1016.7,36.0,26.0
29021,20190721,12:50,1016.7,36.0,26.6
29022,20190721,13:00,1016.7,35.0,26.4
29023,20190721,13:10,1016.7,35.0,26.0
29024,20190721,13:20,1016.7,36.0,26.5
29025,20190721,13:30,1016.7,35.0,26.2
29026,20190721,13:40,1016.6,34.0,26.3
29027,20190721,13:50,1016.7,35.0,26.1
29028,20190721,14:00,1016.6,34.0,26.1
29029,20190721,14:10,1016.5,34.0,25.6
29030,20190721,14:20,1016.5,35.0,26.2
29031,20190721,14:30,1016.4,35.0,26.2
29032,20190721,14:40,1016.4,34.0,25.4
29033,20190721,14:50,1016.4,35.0,25.6
29034,20190721,15:00,1016.4,37.0,25.3
29035,20190721,15:10,1016.3,35.0,25.5
29036,20190721,15:20,1016.3,36.0,25.8
29037,20190721,15:30,1016.3,36.0,24.9
29038,20190721,15:40,1016.2,36.0,25.2
29039,20190721,15:50,1016.2,36.0,24.9
29040,20190721,16:00,1016.3,37.0,25.7
29041,20190721,16:10,1016.2,36.0,25.2
29042,20190721,16:20,1016.1,36.0,25.2
29043,20190721,16:30,1016.1,36.0,25.2
29044,20190721,16:40,1016.0,36.0,25.1
29045,20190721,16:50,1015.9,36.0,25.0
29046,20190721,17:00,1015.8,34.0,25.0
29047,20190721,17:10,1015.7,35.0,24.9
29048,20190721,17:20,1015.7,34.0,24.8
29049,20190721,17:30,1015.8,37.0,24.7
29050,20190721,17:40,1015.8,39.0,24.4
29051,20190721,17:50,1015.8,39.0,24.1
29052,20190721,18:00,1015.8,38.0,24.1
29053,20190721,18:10,1015.9,45.0,23.6
29054,20190721,18:20,1015.9,50.0,23.0
29055,20190721,18:30,1016.0,56.0,22.5
29056,20190721,18:40,1016.0,64.0,21.8
29057,20190721,18:50,1016.1,68.0,21.5
29058,20190721,19:00,1016.1,70.0,21.3
29059,20190721,19:10,1016.1,69.0,21.2
29060,20190721,19:20,1016.2,72.0,20.8
29061,20190721,19:30,1016.2,75.0,20.6
29062,20190721,19:40,1016.2,77.0,20.2
29063,20190721,19:50,1016.3,76.0,20.3
29064,20190721,20:00,1016.3,78.0,20.0
29065,20190721,20:10,1016.3,81.0,19.6
29066,20190721,20:20,1016.3,82.0,19.4
29067,20190721,20:30,1016.4,83.0,19.4
29068,20190721,20:40,1016.4,84.0,19.1
29069,20190721,20:50,1016.3,86.0,18.9
29070,20190721,21:00,1016.3,86.0,18.8
29071,20190721,21:10,1016.2,88.0,18.2
29072,20190721,21:20,1016.3,88.0,18.0
29073,20190721,21:30,1016.2,88.0,18.0
29074,20190721,21:40,1016.2,86.0,18.3
29075,20190721,21:50,1016.2,89.0,17.5
29076,20190721,22:00,1016.2,91.0,17.2
29077,20190721,22:10,1016.3,93.0,16.9
29078,20190721,22:20,1016.3,94.0,16.7
29079,20190721,22:30,1016.3,94.0,16.8
29080,20190721,22:40,1016.3,94.0,16.5
29081,20190721,22:50,1016.2,95.0,16.6
29082,20190721,23:00,1016.2,94.0,16.6
29083,20190721,23:10,1016.2,93.0,17.0
29084,20190721,23:20,1016.1,91.0,16.9
29085,20190721,23:30,1016.1,93.0,16.3
29086,20190721,23:40,1016.0,94.0,16.2
29087,20190721,23:50,1016.0,93.0,16.6
29088,20190722,00:00,1015.9,94.0,16.1
29089,20190722,00:10,1015.9,94.0,16.0
29090,20190722,00:20,1015.8,93.0,16.1
29091,20190722,00:30,1015.7,93.0,16.2
29092,20190722,00:40,1015.7,92.0,16.2
29093,20190722,00:50,1015.5,91.0,16.2
29094,20190722,01:00,1015.7,91.0,16.1
29095,20190722,01:10,1015.5,90.0,16.5
29096,20190722,01:20,1015.5,92.0,15.8
29097,20190722,01:30,1015.5,94.0,15.5
29098,20190722,01:40,1015.5,94.0,15.4
29099,20190722,01:50,1015.5,94.0,15.4
29100,20190722,02:00,1015.4,94.0,15.6
29101,20190722,02:10,1015.5,95.0,15.3
29102,20190722,02:20,1015.4,95.0,15.3
29103,20190722,02:30,1015.4,95.0,15.3
29104,20190722,02:40,1015.3,95.0,15.5
29105,20190722,02:50,1015.3,94.0,15.7
29106,20190722,03:00,1015.3,94.0,15.9
29107,20190722,03:10,1015.2,92.0,16.3
29108,20190722,03:20,1015.2,91.0,16.6
29109,20190722,03:30,1015.1,90.0,16.8
29110,20190722,03:40,1015.1,89.0,17.2
29111,20190722,03:50,1015.1,85.0,17.6
29112,20190722,04:00,1015.0,83.0,18.1
29113,20190722,04:10,1015.0,81.0,18.4
29114,20190722,04:20,1015.0,80.0,18.7
29115,20190722,04:30,1014.9,77.0,19.2
29116,20190722,04:40,1014.8,75.0,19.6
29117,20190722,04:50,1014.7,74.0,19.9
29118,20190722,05:00,1014.7,72.0,20.1
29119,20190722,05:10,1014.7,71.0,20.3
29120,20190722,05:20,1014.7,71.0,20.9
29121,20190722,05:30,1014.7,67.0,21.2
29122,20190722,05:40,1014.6,67.0,21.2
29123,20190722,05:50,1014.6,66.0,21.5
29124,20190722,06:00,1014.6,66.0,21.4
29125,20190722,06:10,1014.7,64.0,21.7
29126,20190722,06:20,1014.7,65.0,21.9
29127,20190722,06:30,1014.7,65.0,22.1
29128,20190722,06:40,1014.7,64.0,22.3
29129,20190722,06:50,1014.8,64.0,21.9
29130,20190722,07:00,1014.8,63.0,22.0
29131,20190722,07:10,1014.8,62.0,22.3
29132,20190722,07:20,1014.8,65.0,22.1
29133,20190722,07:30,1014.8,63.0,22.5
29134,20190722,07:40,1014.8,63.0,22.5
29135,20190722,07:50,1014.7,62.0,22.6
29136,20190722,08:00,1014.7,61.0,22.8
29137,20190722,08:10,1014.7,59.0,23.5
29138,20190722,08:20,1014.7,60.0,23.3
29139,20190722,08:30,1014.8,59.0,23.5
29140,20190722,08:40,1014.8,59.0,23.7
29141,20190722,08:50,1014.9,60.0,23.3
29142,20190722,09:00,1015.0,59.0,23.6
29143,20190722,09:10,1015.1,62.0,23.0
29144,20190722,09:20,1015.2,64.0,22.7
29145,20190722,09:30,1015.2,63.0,23.3
29146,20190722,09:40,1015.2,65.0,22.5
29147,20190722,09:50,1015.2,61.0,23.4
29148,20190722,10:00,1015.2,61.0,23.6
29149,20190722,10:10,1015.2,58.0,24.1
29150,20190722,10:20,1015.3,61.0,23.0
29151,20190722,10:30,1015.3,62.0,23.4
29152,20190722,10:40,1015.3,64.0,22.9
29153,20190722,10:50,1015.3,65.0,22.5
29154,20190722,11:00,1015.4,65.0,22.6
29155,20190722,11:10,1015.3,66.0,22.4
29156,20190722,11:20,1015.2,66.0,22.4
29157,20190722,11:30,1015.3,63.0,23.0
29158,20190722,11:40,1015.2,61.0,23.2
29159,20190722,11:50,1015.2,61.0,22.9
29160,20190722,12:00,1015.2,62.0,23.0
29161,20190722,12:10,1015.1,62.0,23.0
29162,20190722,12:20,1015.1,57.0,23.0
29163,20190722,12:30,1015.0,58.0,23.2
29164,20190722,12:40,1014.9,57.0,23.5
29165,20190722,12:50,1014.8,56.0,23.1
29166,20190722,13:00,1014.9,56.0,23.0
29167,20190722,13:10,1014.9,52.0,23.2
29168,20190722,13:20,1015.0,52.0,22.8
29169,20190722,13:30,1015.0,54.0,23.0
29170,20190722,13:40,1015.0,54.0,22.7
29171,20190722,13:50,1015.0,51.0,22.9
29172,20190722,14:00,1015.0,49.0,22.9
29173,20190722,14:10,1015.1,48.0,22.7
29174,20190722,14:20,1015.0,50.0,22.7
29175,20190722,14:30,1015.0,53.0,22.6
29176,20190722,14:40,1015.0,57.0,22.5
29177,20190722,14:50,1015.0,66.0,22.0
29178,20190722,15:00,1015.1,69.0,21.6
29179,20190722,15:10,1015.1,74.0,21.1
29180,20190722,15:20,1015.1,73.0,21.0
29181,20190722,15:30,1015.1,71.0,21.0
29182,20190722,15:40,1015.0,75.0,21.0
29183,20190722,15:50,1015.0,76.0,20.8
29184,20190722,16:00,1015.0,73.0,21.0
29185,20190722,16:10,1014.8,73.0,21.2
29186,20190722,16:20,1014.8,72.0,21.1
29187,20190722,16:30,1014.7,72.0,21.0
29188,20190722,16:40,1014.6,73.0,21.1
29189,20190722,16:50,1014.6,72.0,20.9
29190,20190722,17:00,1014.6,73.0,20.8
29191,20190722,17:10,1014.6,74.0,20.9
29192,20190722,17:20,1014.5,74.0,20.9
29193,20190722,17:30,1014.5,75.0,20.8
29194,20190722,17:40,1014.6,75.0,20.6
29195,20190722,17:50,1014.7,76.0,20.6
29196,20190722,18:00,1014.7,76.0,20.6
29197,20190722,18:10,1014.8,74.0,20.5
29198,20190722,18:20,1014.9,75.0,20.5
29199,20190722,18:30,1015.0,77.0,20.1
29200,20190722,18:40,1015.0,78.0,19.9
29201,20190722,18:50,1015.1,80.0,19.9
29202,20190722,19:00,1015.1,83.0,19.7
29203,20190722,19:10,1015.0,84.0,19.6
29204,20190722,19:20,1015.1,85.0,19.5
29205,20190722,19:30,1015.0,84.0,19.3
29206,20190722,19:40,1015.0,84.0,19.4
29207,20190722,19:50,1015.0,84.0,19.4
29208,20190722,20:00,1015.0,85.0,19.2
29209,20190722,20:10,1015.0,86.0,19.1
29210,20190722,20:20,1015.0,86.0,19.2
29211,20190722,20:30,1014.9,82.0,19.5
29212,20190722,20:40,1014.9,82.0,19.5
29213,20190722,20:50,1015.0,81.0,19.4
29214,20190722,21:00,1015.0,84.0,18.9
29215,20190722,21:10,1015.0,76.0,19.5
29216,20190722,21:20,1015.0,71.0,19.7
29217,20190722,21:30,1015.1,77.0,19.3
29218,20190722,21:40,1015.2,78.0,19.2
29219,20190722,21:50,1015.2,80.0,19.0
29220,20190722,22:00,1015.2,80.0,18.9
29221,20190722,22:10,1015.2,83.0,18.5
29222,20190722,22:20,1015.2,87.0,18.2
29223,20190722,22:30,1015.2,88.0,18.0
29224,20190722,22:40,1015.3,87.0,17.9
29225,20190722,22:50,1015.3,87.0,17.8
29226,20190722,23:00,1015.3,86.0,17.8
29227,20190722,23:10,1015.3,84.0,17.9
29228,20190722,23:20,1015.4,85.0,18.0
29229,20190722,23:30,1015.4,84.0,18.1
29230,20190722,23:40,1015.3,84.0,18.0
29231,20190722,23:50,1015.4,84.0,17.9
29232,20190723,00:00,1015.4,86.0,17.8
29233,20190723,00:10,1015.3,86.0,17.6
29234,20190723,00:20,1015.3,85.0,17.6
29235,20190723,00:30,1015.4,86.0,17.6
29236,20190723,00:40,1015.4,84.0,18.0
29237,20190723,00:50,1015.4,84.0,17.9
29238,20190723,01:00,1015.4,91.0,17.0
29239,20190723,01:10,1015.3,87.0,17.6
29240,20190723,01:20,1015.3,86.0,17.7
29241,20190723,01:30,1015.3,87.0,17.6
29242,20190723,01:40,1015.3,87.0,17.6
29243,20190723,01:50,1015.1,88.0,17.3
29244,20190723,02:00,1015.2,89.0,17.3
29245,20190723,02:10,1015.1,86.0,17.7
29246,20190723,02:20,1015.1,86.0,17.6
29247,20190723,02:30,1015.1,86.0,17.6
29248,20190723,02:40,1015.1,85.0,17.8
29249,20190723,02:50,1015.1,84.0,17.9
29250,20190723,03:00,1015.1,86.0,17.7
29251,20190723,03:10,1015.1,85.0,17.8
29252,20190723,03:20,1015.2,84.0,18.0
29253,20190723,03:30,1015.3,84.0,18.0
29254,20190723,03:40,1015.3,83.0,18.2
29255,20190723,03:50,1015.3,82.0,18.4
29256,20190723,04:00,1015.2,81.0,18.5
29257,20190723,04:10,1015.2,81.0,18.6
29258,20190723,04:20,1015.2,82.0,18.3
29259,20190723,04:30,1015.3,79.0,18.9
29260,20190723,04:40,1015.2,77.0,19.6
29261,20190723,04:50,1015.3,74.0,20.1
29262,20190723,05:00,1015.3,74.0,20.0
29263,20190723,05:10,1015.3,75.0,20.0
29264,20190723,05:20,1015.2,74.0,20.0
29265,20190723,05:30,1015.2,74.0,20.0
29266,20190723,05:40,1015.3,74.0,20.0
29267,20190723,05:50,1015.3,75.0,19.8
29268,20190723,06:00,1015.4,73.0,20.3
29269,20190723,06:10,1015.4,72.0,20.4
29270,20190723,06:20,1015.4,70.0,20.9
29271,20190723,06:30,1015.4,68.0,21.6
29272,20190723,06:40,1015.4,60.0,22.7
29273,20190723,06:50,1015.3,63.0,22.4
29274,20190723,07:00,1015.4,61.0,22.8
29275,20190723,07:10,1015.4,54.0,23.0
29276,20190723,07:20,1015.4,52.0,23.5
29277,20190723,07:30,1015.5,43.0,23.6
29278,20190723,07:40,1015.4,39.0,24.2
29279,20190723,07:50,1015.5,43.0,23.9
29280,20190723,08:00,1015.5,42.0,24.3
29281,20190723,08:10,1015.5,40.0,24.6
29282,20190723,08:20,1015.5,41.0,24.5
29283,20190723,08:30,1015.4,40.0,24.6
29284,20190723,08:40,1015.5,39.0,24.6
29285,20190723,08:50,1015.4,38.0,25.3
29286,20190723,09:00,1015.5,40.0,25.2
29287,20190723,09:10,1015.5,39.0,25.7
29288,20190723,09:20,1015.6,38.0,25.5
29289,20190723,09:30,1015.5,38.0,25.6
29290,20190723,09:40,1015.5,39.0,25.8
29291,20190723,09:50,1015.5,38.0,25.2
29292,20190723,10:00,1015.4,37.0,26.0
29293,20190723,10:10,1015.3,36.0,25.8
29294,20190723,10:20,1015.3,36.0,25.4
29295,20190723,10:30,1015.2,36.0,25.5
29296,20190723,10:40,1015.2,36.0,26.2
29297,20190723,10:50,1015.2,35.0,26.5
29298,20190723,11:00,1015.2,39.0,25.8
29299,20190723,11:10,1015.2,39.0,25.2
29300,20190723,11:20,1015.1,38.0,24.9
29301,20190723,11:30,1015.1,37.0,25.8
29302,20190723,11:40,1014.9,37.0,25.9
29303,20190723,11:50,1015.0,37.0,26.5
29304,20190723,12:00,1015.0,38.0,25.7
29305,20190723,12:10,1015.0,37.0,26.4
29306,20190723,12:20,1015.0,36.0,26.3
29307,20190723,12:30,1015.0,37.0,25.6
29308,20190723,12:40,1014.9,37.0,25.4
29309,20190723,12:50,1014.9,40.0,25.3
29310,20190723,13:00,1014.9,39.0,25.6
29311,20190723,13:10,1014.9,39.0,25.3
29312,20190723,13:20,1014.8,42.0,25.6
29313,20190723,13:30,1014.8,37.0,26.0
29314,20190723,13:40,1014.8,36.0,26.4
29315,20190723,13:50,1014.9,39.0,26.1
29316,20190723,14:00,1014.8,48.0,25.8
29317,20190723,14:10,1014.8,47.0,25.4
29318,20190723,14:20,1014.9,50.0,24.4
29319,20190723,14:30,1014.8,50.0,24.3
29320,20190723,14:40,1014.9,49.0,24.6
29321,20190723,14:50,1015.0,50.0,24.3
29322,20190723,15:00,1015.4,50.0,24.0
29323,20190723,15:10,1015.6,58.0,22.9
29324,20190723,15:20,1015.6,63.0,22.4
29325,20190723,15:30,1015.5,64.0,21.9
29326,20190723,15:40,1015.4,61.0,22.2
29327,20190723,15:50,1015.3,58.0,22.6
29328,20190723,16:00,1015.3,55.0,23.2
29329,20190723,16:10,1015.4,65.0,22.1
29330,20190723,16:20,1015.4,68.0,21.6
29331,20190723,16:30,1015.3,67.0,21.3
29332,20190723,16:40,1015.4,64.0,21.6
29333,20190723,16:50,1015.4,63.0,21.7
29334,20190723,17:00,1015.4,61.0,22.1
29335,20190723,17:10,1015.5,62.0,22.2
29336,20190723,17:20,1015.5,57.0,22.6
29337,20190723,17:30,1015.6,62.0,22.4
29338,20190723,17:40,1015.6,64.0,22.1
29339,20190723,17:50,1015.7,66.0,21.9
29340,20190723,18:00,1015.6,67.0,21.9
29341,20190723,18:10,1015.5,67.0,21.8
29342,20190723,18:20,1015.5,67.0,21.7
29343,20190723,18:30,1015.6,68.0,21.6
29344,20190723,18:40,1015.6,66.0,21.7
29345,20190723,18:50,1015.6,66.0,21.4
29346,20190723,19:00,1015.7,69.0,21.0
29347,20190723,19:10,1015.6,69.0,20.9
29348,20190723,19:20,1015.6,68.0,20.9
29349,20190723,19:30,1015.6,68.0,20.8
29350,20190723,19:40,1015.7,67.0,20.9
29351,20190723,19:50,1015.7,68.0,20.7
29352,20190723,20:00,1015.7,70.0,20.5
29353,20190723,20:10,1015.7,71.0,20.4
29354,20190723,20:20,1015.7,73.0,20.2
29355,20190723,20:30,1015.7,75.0,19.7
29356,20190723,20:40,1015.7,74.0,19.9
29357,20190723,20:50,1015.7,74.0,19.9
29358,20190723,21:00,1015.7,76.0,19.6
29359,20190723,21:10,1015.7,75.0,19.7
29360,20190723,21:20,1015.8,77.0,19.3
29361,20190723,21:30,1015.9,78.0,19.0
29362,20190723,21:40,1015.9,80.0,18.8
29363,20190723,21:50,1015.9,80.0,18.8
29364,20190723,22:00,1016.0,82.0,18.1
29365,20190723,22:10,1016.0,82.0,18.4
29366,20190723,22:20,1016.1,83.0,18.1
29367,20190723,22:30,1016.1,84.0,17.9
29368,20190723,22:40,1016.2,85.0,17.7
29369,20190723,22:50,1016.2,85.0,17.6
29370,20190723,23:00,1016.1,86.0,17.5
29371,20190723,23:10,1016.2,86.0,17.3
29372,20190723,23:20,1016.2,86.0,17.5
29373,20190723,23:30,1016.2,88.0,17.1
29374,20190723,23:40,1016.2,90.0,16.9
29375,20190723,23:50,1016.2,89.0,16.9
29376,20190724,00:00,1016.2,92.0,15.9
29377,20190724,00:10,1016.2,96.0,16.0
29378,20190724,00:20,1016.2,94.0,15.6
29379,20190724,00:30,1016.2,97.0,15.1
29380,20190724,00:40,1016.2,96.0,15.8
29381,20190724,00:50,1016.2,96.0,15.3
29382,20190724,01:00,1016.2,99.0,15.1
29383,20190724,01:10,1016.2,99.0,15.3
29384,20190724,01:20,1016.2,96.0,15.8
29385,20190724,01:30,1016.2,95.0,15.9
29386,20190724,01:40,1016.2,95.0,15.2
29387,20190724,01:50,1016.2,97.0,15.4
29388,20190724,02:00,1016.2,95.0,15.8
29389,20190724,02:10,1016.2,94.0,15.5
29390,20190724,02:20,1016.2,95.0,15.4
29391,20190724,02:30,1016.2,97.0,14.9
29392,20190724,02:40,1016.3,97.0,14.9
29393,20190724,02:50,1016.2,98.0,15.2
29394,20190724,03:00,1016.2,98.0,15.3
29395,20190724,03:10,1016.3,97.0,15.4
29396,20190724,03:20,1016.3,96.0,15.8
29397,20190724,03:30,1016.2,92.0,16.7
29398,20190724,03:40,1016.3,90.0,16.9
29399,20190724,03:50,1016.3,89.0,17.2
29400,20190724,04:00,1016.3,88.0,17.5
29401,20190724,04:10,1016.3,88.0,17.4
29402,20190724,04:20,1016.4,86.0,17.8
29403,20190724,04:30,1016.4,83.0,18.6
29404,20190724,04:40,1016.3,81.0,18.9
29405,20190724,04:50,1016.3,80.0,19.3
29406,20190724,05:00,1016.2,76.0,19.8
29407,20190724,05:10,1016.2,75.0,20.1
29408,20190724,05:20,1016.3,74.0,20.2
29409,20190724,05:30,1016.2,72.0,20.8
29410,20190724,05:40,1016.2,72.0,20.8
29411,20190724,05:50,1016.2,70.0,21.5
29412,20190724,06:00,1016.2,68.0,21.6
29413,20190724,06:10,1016.2,67.0,22.4
29414,20190724,06:20,1016.2,67.0,22.6
29415,20190724,06:30,1016.3,65.0,22.5
29416,20190724,06:40,1016.2,61.0,23.4
29417,20190724,06:50,1016.2,58.0,23.7
29418,20190724,07:00,1016.3,58.0,23.9
29419,20190724,07:10,1016.2,57.0,24.0
29420,20190724,07:20,1016.2,53.0,24.6
29421,20190724,07:30,1016.2,53.0,24.7
29422,20190724,07:40,1016.2,51.0,24.9
29423,20190724,07:50,1016.2,52.0,24.7
29424,20190724,08:00,1016.2,48.0,25.5
29425,20190724,08:10,1016.2,48.0,25.3
29426,20190724,08:20,1016.3,48.0,25.8
29427,20190724,08:30,1016.2,46.0,25.9
29428,20190724,08:40,1016.2,45.0,26.1
29429,20190724,08:50,1016.2,44.0,26.0
29430,20190724,09:00,1016.2,44.0,26.0
29431,20190724,09:10,1016.2,40.0,26.1
29432,20190724,09:20,1016.2,42.0,26.2
29433,20190724,09:30,1016.2,42.0,25.9
29434,20190724,09:40,1016.1,39.0,26.6
29435,20190724,09:50,1016.1,35.0,27.2
29436,20190724,10:00,1016.2,36.0,26.8
29437,20190724,10:10,1016.1,36.0,27.2
29438,20190724,10:20,1016.1,35.0,26.8
29439,20190724,10:30,1016.1,35.0,27.0
29440,20190724,10:40,1016.1,35.0,27.9
29441,20190724,10:50,1016.1,32.0,27.5
29442,20190724,11:00,1016.1,34.0,27.3
29443,20190724,11:10,1016.0,32.0,28.2
29444,20190724,11:20,1016.1,32.0,27.9
29445,20190724,11:30,1016.0,35.0,27.3
29446,20190724,11:40,1016.0,34.0,27.5
29447,20190724,11:50,1016.0,32.0,28.0
29448,20190724,12:00,1016.0,33.0,28.0
29449,20190724,12:10,1016.0,32.0,28.2
29450,20190724,12:20,1015.9,30.0,28.5
29451,20190724,12:30,1015.9,30.0,28.1
29452,20190724,12:40,1015.8,30.0,28.1
29453,20190724,12:50,1015.7,30.0,29.1
29454,20190724,13:00,1015.7,30.0,29.0
29455,20190724,13:10,1015.7,28.0,28.5
29456,20190724,13:20,1015.7,29.0,28.7
29457,20190724,13:30,1015.7,27.0,29.2
29458,20190724,13:40,1015.6,29.0,28.8
29459,20190724,13:50,1015.6,29.0,27.8
29460,20190724,14:00,1015.6,31.0,28.2
29461,20190724,14:10,1015.6,30.0,28.2
29462,20190724,14:20,1015.5,29.0,28.6
29463,20190724,14:30,1015.5,29.0,28.8
29464,20190724,14:40,1015.6,30.0,28.5
29465,20190724,14:50,1015.6,29.0,28.9
29466,20190724,15:00,1015.6,31.0,28.0
29467,20190724,15:10,1015.5,30.0,28.6
29468,20190724,15:20,1015.5,30.0,28.8
29469,20190724,15:30,1015.4,30.0,28.5
29470,20190724,15:40,1015.3,30.0,28.3
29471,20190724,15:50,1015.4,29.0,28.6
