date,time,pressure (hPa),humidity (%),temperature (degC)
20190521,02:00,1013,90,15.2
20190521,02:10,1012.9,88,15.5
20190521,02:20,1012.9,90,15.4
20190521,02:30,1012.9,90,15.3
20190521,02:40,1013.1,88,15.3
20190521,02:50,1013.2,90,15.3
20190521,03:00,1013.2,90,15.4
20190521,03:10,1013.4,90,15.6
20190521,03:20,1013.4,90,15.6
20190521,03:30,1013.5,90,15.5
20190521,03:40,1013.4,88,15.6
20190521,03:50,1013.4,89,15.6
20190521,04:00,1013.4,87,15.6
20190521,04:10,1013.3,88,15.7
20190521,04:20,1013.4,86,16.1
20190521,04:30,1013.5,87,15.9
20190521,04:40,1013.4,88,15.7
20190521,04:50,1013.4,87,16.1
20190521,05:00,1013.3,85,16.4
20190521,05:10,1013.4,82,16.9
20190521,05:20,1013.6,76,17.7
20190521,05:30,1013.5,77,17.4
20190521,05:40,1013.5,78,17.6
20190521,05:50,1013.4,74,18.5
20190521,06:00,1013.5,74,18.3
20190521,06:10,1013.4,75,18.5
20190521,06:20,1013.3,66,18.9
20190521,06:30,1013.3,66,18.9
20190521,06:40,1013.3,64,19.5
20190521,06:50,1013.4,64,19.5
20190521,07:00,1013.4,64,19.8
20190521,07:10,1013.2,62,20.3
20190521,07:20,1013.2,63,20.1
20190521,07:30,1013.2,62,20.7
20190521,07:40,1013.3,60,20.9
20190521,07:50,1013.2,60,21.3
20190521,08:00,1013.2,58,21.7
20190521,08:10,1013.2,59,21.6
20190521,08:20,1013.2,59,21.6
20190521,08:30,1013.2,59,21.7
20190521,08:40,1013.1,56,22.2
20190521,08:50,1013.2,56,22.5
20190521,09:00,1013.1,55,22.7
20190521,09:10,1013.1,54,22.8
20190521,09:20,1013,52,22.9
20190521,09:30,1013,48,23.5
20190521,09:40,1012.9,50,23.6
20190521,09:50,1013,50,23.9
20190521,10:00,1012.9,49,23.9
20190521,10:10,1012.9,49,24.2
20190521,10:20,1012.9,45,24.4
20190521,10:30,1012.8,43,25
20190521,10:40,1012.8,43,24.6
20190521,10:50,1012.8,43,24.2
20190521,11:00,1012.8,41,24.5
20190521,11:10,1012.7,40,25.1
20190521,11:20,1012.6,38,25.9
20190521,11:30,1012.5,39,25.2
20190521,11:40,1012.4,36,25.4
20190521,11:50,1012.4,38,25.1
20190521,12:00,1012.3,36,25.7
20190521,12:10,1012.4,36,25.6
20190521,12:20,1012.3,35,25.8
20190521,12:30,1012.3,35,26
20190521,12:40,1012.1,36,25.5
20190521,12:50,1011.9,35,25.5
20190521,13:00,1011.7,34,25.4
20190521,13:10,1011.8,34,26.2
20190521,13:20,1011.9,35,25.6
20190521,13:30,1011.8,33,26.2
20190521,13:40,1011.9,33,25.9
20190521,13:50,1011.8,33,26
20190521,14:00,1011.7,33,26.4
20190521,14:10,1011.6,33,26.4
20190521,14:20,1011.7,34,25.6
20190521,14:30,1011.6,33,26.1
20190521,14:40,1011.7,35,25.9
20190521,14:50,1011.7,35,25.2
20190521,15:00,1011.8,35,25.7
20190521,15:10,1012.2,46,24.8
20190521,15:20,1012.4,55,22.8
20190521,15:30,1012.4,56,22.3
20190521,15:40,1012.2,57,22.1
20190521,15:50,1012,55,22.2
20190521,16:00,1011.8,55,22
20190521,16:10,1011.7,55,22.3
20190521,16:20,1011.6,51,22.3
20190521,16:30,1011.6,53,22.2
20190521,16:40,1011.5,55,22.2
20190521,16:50,1011.6,56,22
20190521,17:00,1011.5,57,21.5
20190521,17:10,1011.5,55,21.7
20190521,17:20,1011.6,56,21
20190521,17:30,1011.6,55,20.6
20190521,17:40,1011.6,53,20.6
20190521,17:50,1011.5,52,20.9
20190521,18:00,1011.5,54,21.1
20190521,18:10,1011.6,55,21
20190521,18:20,1011.6,60,20.3
20190521,18:30,1011.7,60,20.2
20190521,18:40,1011.9,60,20.1
20190521,18:50,1012,61,20
20190521,19:00,1012,60,20.1
20190521,19:10,1012.2,62,19.8
20190521,19:20,1012.4,64,19.7
20190521,19:30,1012.4,67,19.3
20190521,19:40,1012.5,72,19.1
20190521,19:50,1012.4,73,18.8
20190521,20:00,1012.3,74,18.5
20190521,20:10,1012.2,75,18.3
20190521,20:20,1012.1,76,18.1
20190521,20:30,1012,75,18.2
20190521,20:40,1011.8,76,18
20190521,20:50,1011.7,76,17.9
20190521,21:00,1011.6,73,18.1
20190521,21:10,1011.5,74,18.2
20190521,21:20,1011.5,74,18.1
20190521,21:30,1011.5,75,17.9
20190521,21:40,1011.6,75,18
20190521,21:50,1011.6,75,18
20190521,22:00,1011.6,75,18
20190521,22:10,1011.6,76,17.8
20190521,22:20,1011.7,77,17.6
20190521,22:30,1011.6,77,17.5
20190521,22:40,1011.6,78,17.4
20190521,22:50,1011.7,79,17.1
20190521,23:00,1011.6,80,17
20190521,23:10,1011.5,80,16.9
20190521,23:20,1011.5,79,17.1
20190521,23:30,1011.5,77,17.2
20190521,23:40,1011.4,77,17.2
20190521,23:50,1011.2,76,17.3
20190522,00:00,1011.2,78,16.9
20190522,00:10,1011.1,81,16.4
20190522,00:20,1011.1,78,16.6
20190522,00:30,1011.1,80,16.3
20190522,00:40,1011.1,81,16
20190522,00:50,1011.1,82,15.9
20190522,01:00,1011.1,84,15.6
20190522,01:10,1011.1,84,15.3
20190522,01:20,1011.1,84,15.4
20190522,01:30,1011,85,15.3
20190522,01:40,1011,85,15.3
20190522,01:50,1011,86,15
20190522,02:00,1010.9,87,14.9
20190522,02:10,1010.9,88,14.8
20190522,02:20,1010.9,90,14.4
20190522,02:30,1010.8,89,14.7
20190522,02:40,1010.8,89,14.6
20190522,02:50,1010.8,88,14.7
20190522,03:00,1010.8,87,15
20190522,03:10,1010.8,84,15.4
20190522,03:20,1010.7,82,15.8
20190522,03:30,1010.7,82,15.9
20190522,03:40,1010.7,81,16.1
20190522,03:50,1010.8,79,16.3
20190522,04:00,1010.8,77,16.6
20190522,04:10,1010.8,77,16.8
20190522,04:20,1010.8,75,17
20190522,04:30,1010.7,73,17.8
20190522,04:40,1010.7,70,18.1
20190522,04:50,1010.7,70,18
20190522,05:00,1010.7,68,18.6
20190522,05:10,1010.6,68,18.5
20190522,05:20,1010.5,67,19.1
20190522,05:30,1010.4,65,19.3
20190522,05:40,1010.4,63,19.5
20190522,05:50,1010.4,63,19.8
20190522,06:00,1010.4,63,20
20190522,06:10,1010.4,61,20.6
20190522,06:20,1010.3,60,21
20190522,06:30,1010.3,60,20.9
20190522,06:40,1010.3,59,20.9
20190522,06:50,1010.2,58,21.5
20190522,07:00,1010.2,56,21.6
20190522,07:10,1010.1,56,22.1
20190522,07:20,1010.1,54,22.4
20190522,07:30,1010.1,53,22.7
20190522,07:40,1010.1,53,22.4
20190522,07:50,1010.2,54,22.2
20190522,08:00,1010.3,56,21.9
20190522,08:10,1010.3,53,22.3
20190522,08:20,1010.3,54,22.1
20190522,08:30,1010.3,52,22.6
20190522,08:40,1010.3,53,22.4
20190522,08:50,1010.2,48,22.7
20190522,09:00,1010.1,50,23.1
20190522,09:10,1010.1,49,22.7
20190522,09:20,1010,50,22.8
20190522,09:30,1009.9,51,22.8
20190522,09:40,1009.9,50,23
20190522,09:50,1009.9,50,23.5
20190522,10:00,1009.8,48,23.1
20190522,10:10,1009.7,49,23.3
20190522,10:20,1009.6,47,23.5
20190522,10:30,1009.5,48,23.5
20190522,10:40,1009.4,48,23.7
20190522,10:50,1009.4,47,23.9
20190522,11:00,1009.3,48,23.8
20190522,11:10,1009.2,47,23.8
20190522,11:20,1009.1,46,24.1
20190522,11:30,1009,47,23.6
20190522,11:40,1008.9,46,23.7
20190522,11:50,1008.7,46,24.3
20190522,12:00,1008.6,47,23.9
20190522,12:10,1008.5,47,24.1
20190522,12:20,1008.5,47,23.9
20190522,12:30,1008.5,48,23.9
20190522,12:40,1008.4,49,23.7
20190522,12:50,1008.5,47,23.6
20190522,13:00,1008.5,47,23.7
20190522,13:10,1008.3,50,22.9
20190522,13:20,1008.3,50,23.1
20190522,13:30,1008.2,50,22.7
20190522,13:40,1008.1,50,22.5
20190522,13:50,1008.1,51,22.1
20190522,14:00,1007.9,52,22
20190522,14:10,1007.9,53,21.4
20190522,14:20,1008.7,56,21.2
20190522,14:30,1009,72,20.2
20190522,14:40,1008.6,82,18.2
20190522,14:50,1008.6,87,17.8
20190522,15:00,1008.4,87,18.1
20190522,15:10,1008.1,82,18.3
20190522,15:20,1007.9,80,18.9
20190522,15:30,1007.6,74,20.4
20190522,15:40,1007.4,70,20.5
20190522,15:50,1007.4,70,20.6
20190522,16:00,1007.4,71,20.8
20190522,16:10,1007.2,68,21
20190522,16:20,1007.3,69,21
20190522,16:30,1007.2,71,20.7
20190522,16:40,1007.1,74,20.4
20190522,16:50,1007,71,20.5
20190522,17:00,1006.9,72,20.3
20190522,17:10,1006.9,71,20.5
20190522,17:20,1006.9,65,20.3
20190522,17:30,1006.9,67,20
20190522,17:40,1007,68,19.7
20190522,17:50,1006.9,69,19.5
20190522,18:00,1006.9,69,19
20190522,18:10,1006.9,67,18.7
20190522,18:20,1006.9,68,18.6
20190522,18:30,1006.9,70,18.5
20190522,18:40,1006.9,67,18.7
20190522,18:50,1006.9,68,18.5
20190522,19:00,1006.9,67,18.3
20190522,19:10,1006.9,68,18
20190522,19:20,1006.9,67,18.1
20190522,19:30,1007,68,17.8
20190522,19:40,1007.2,70,17.9
20190522,19:50,1007.1,74,17.4
20190522,20:00,1007.1,74,17.5
20190522,20:10,1007.1,80,17
20190522,20:20,1007.3,83,16.5
20190522,20:30,1007.1,85,16.2
20190522,20:40,1007,86,16.2
20190522,20:50,1007,82,16.2
20190522,21:00,1007,82,16.1
20190522,21:10,1006.9,81,16.2
20190522,21:20,1006.8,80,16
20190522,21:30,1007,83,15.7
20190522,21:40,1007.1,84,15.4
20190522,21:50,1007.4,86,14.8
20190522,22:00,1007.5,87,14.8
20190522,22:10,1007.6,87,14.6
20190522,22:20,1007.6,87,14.7
20190522,22:30,1007.7,90,14.9
20190522,22:40,1007.7,92,14.9
20190522,22:50,1007.7,94,15
20190522,23:00,1007.7,95,15
20190522,23:10,1007.8,95,14.9
20190522,23:20,1007.8,95,14.9
20190522,23:30,1007.7,96,14.9
20190522,23:40,1007.8,96,14.8
20190522,23:50,1007.8,97,14.8
20190523,00:00,1007.9,97,14.7
20190523,00:10,1007.9,97,14.8
20190523,00:20,1008,97,14.8
20190523,00:30,1008,97,14.8
20190523,00:40,1008,97,14.9
20190523,00:50,1007.9,97,14.9
20190523,01:00,1008,97,14.9
20190523,01:10,1008,96,14.9
20190523,01:20,1008.1,97,14.9
20190523,01:30,1008.1,96,15
20190523,01:40,1008.1,96,15
20190523,01:50,1008.3,95,15.2
20190523,02:00,1008.5,95,15.2
20190523,02:10,1008.5,94,15.3
20190523,02:20,1008.5,94,15.3
20190523,02:30,1008.5,93,15.3
20190523,02:40,1008.5,92,15.2
20190523,02:50,1008.6,92,15.2
20190523,03:00,1008.5,92,15.2
20190523,03:10,1008.6,92,15.1
20190523,03:20,1008.8,92,15.2
20190523,03:30,1008.7,91,15.2
20190523,03:40,1008.8,91,15.3
20190523,03:50,1008.7,89,15.1
20190523,04:00,1008.8,89,15.1
20190523,04:10,1008.9,89,15
20190523,04:20,1009,89,15
20190523,04:30,1009,88,15.1
20190523,04:40,1009.1,86,15.2
20190523,04:50,1009.2,86,15.2
20190523,05:00,1009.3,87,15.1
20190523,05:10,1009.4,89,14.8
20190523,05:20,1009.5,88,14.7
20190523,05:30,1009.5,87,14.4
20190523,05:40,1009.8,87,14.2
20190523,05:50,1010,86,13.8
20190523,06:00,1010.1,86,13.8
20190523,06:10,1010.1,84,13.7
20190523,06:20,1010.3,84,13.9
20190523,06:30,1010.4,83,13.9
20190523,06:40,1010.6,83,13.9
20190523,06:50,1010.7,83,14
20190523,07:00,1010.7,82,14
20190523,07:10,1010.8,81,14
20190523,07:20,1010.8,81,14
20190523,07:30,1011,81,14
20190523,07:40,1011,81,14.3
20190523,07:50,1011.1,80,14.2
20190523,08:00,1011.2,80,14.1
20190523,08:10,1011.3,80,14.3
20190523,08:20,1011.2,79,14.5
20190523,08:30,1011.2,78,14.6
20190523,08:40,1011.4,78,14.5
20190523,08:50,1011.6,80,14.4
20190523,09:00,1011.7,85,13.6
20190523,09:10,1011.7,83,14
20190523,09:20,1011.6,78,14.8
20190523,09:30,1011.9,81,14.1
20190523,09:40,1011.9,80,14.1
20190523,09:50,1012,78,14.6
20190523,10:00,1012,76,14.5
20190523,10:10,1012,74,14.9
20190523,10:20,1012.1,69,15.6
20190523,10:30,1012.1,68,15.3
20190523,10:40,1012,67,15.5
20190523,10:50,1012.1,69,15.4
20190523,11:00,1012.2,69,14.8
20190523,11:10,1012.3,69,14.7
20190523,11:20,1012.3,68,15.2
20190523,11:30,1012.3,68,15.2
20190523,11:40,1012.3,67,15.2
20190523,11:50,1012.1,64,15.6
20190523,12:00,1012.2,66,15.1
20190523,12:10,1012.3,68,14.9
20190523,12:20,1012.3,64,15
20190523,12:30,1012.3,67,14.6
20190523,12:40,1012.3,68,14.3
20190523,12:50,1012.3,69,13.8
20190523,13:00,1012.2,69,13.8
20190523,13:10,1012.1,68,14
20190523,13:20,1012.1,68,14.1
20190523,13:30,1012.1,67,14.4
20190523,13:40,1012.1,67,14.5
20190523,13:50,1012.1,66,14.4
20190523,14:00,1012.1,66,14.2
20190523,14:10,1012,66,13.7
20190523,14:20,1012,67,13.8
20190523,14:30,1012.1,66,13.7
20190523,14:40,1012.2,66,13.4
20190523,14:50,1012.2,66,13.5
20190523,15:00,1012.3,68,13.4
20190523,15:10,1012.4,68,13
20190523,15:20,1012.3,68,12.8
20190523,15:30,1012.1,67,13
20190523,15:40,1012.1,67,13.2
20190523,15:50,1012.3,66,12.7
20190523,16:00,1012.5,69,12
20190523,16:10,1012.3,69,12.1
20190523,16:20,1012.4,69,12
20190523,16:30,1012.4,69,11.7
20190523,16:40,1012.5,69,11.7
20190523,16:50,1012.6,69,11.7
20190523,17:00,1012.6,70,11.5
20190523,17:10,1012.7,68,11.5
20190523,17:20,1013,69,11.3
20190523,17:30,1013,69,11.1
20190523,17:40,1013,68,11
20190523,17:50,1013,66,10.9
20190523,18:00,1013.2,67,10.7
20190523,18:10,1013.2,66,10.5
20190523,18:20,1013.2,67,10.4
20190523,18:30,1013.2,68,10.2
20190523,18:40,1013.2,68,10.1
20190523,18:50,1013.2,69,9.9
20190523,19:00,1013.1,69,9.7
20190523,19:10,1013.1,69,9.6
20190523,19:20,1013.1,70,9.4
20190523,19:30,1013.1,71,9.3
20190523,19:40,1013.2,71,9.3
20190523,19:50,1013.3,71,9.4
20190523,20:00,1013.3,71,9.3
20190523,20:10,1013.4,70,9.3
20190523,20:20,1013.5,71,9.3
20190523,20:30,1013.5,71,9.2
20190523,20:40,1013.5,71,9.2
20190523,20:50,1013.4,71,9.1
20190523,21:00,1013.6,71,9.1
20190523,21:10,1013.6,70,9.2
20190523,21:20,1013.5,69,9.2
20190523,21:30,1013.5,69,9.3
20190523,21:40,1013.3,66,9.3
20190523,21:50,1013.2,66,9.2
20190523,22:00,1013.2,64,9.4
20190523,22:10,1013.1,65,9.3
20190523,22:20,1013.1,64,9.3
20190523,22:30,1013.1,63,9.3
20190523,22:40,1013.2,63,9.2
20190523,22:50,1013.1,63,9.3
20190523,23:00,1013,63,9.3
20190523,23:10,1012.9,64,9.3
20190523,23:20,1012.8,63,9.3
20190523,23:30,1012.7,63,9.2
20190523,23:40,1012.7,64,9.3
20190523,23:50,1012.6,63,9.3
20190524,00:00,1012.6,63,9.2
20190524,00:10,1012.6,63,9.2
20190524,00:20,1012.4,63,9.1
20190524,00:30,1012.2,63,9.1
20190524,00:40,1012.3,63,9.1
20190524,00:50,1012.3,64,9.1
20190524,01:00,1012.2,64,9.1
20190524,01:10,1012.3,64,9.2
20190524,01:20,1012.3,65,9.2
20190524,01:30,1012.5,66,9.2
20190524,01:40,1012.4,69,9.1
20190524,01:50,1012.4,70,9.1
20190524,02:00,1012.5,71,9.1
20190524,02:10,1012.4,73,9
20190524,02:20,1012.3,75,8.9
20190524,02:30,1012.3,75,8.7
20190524,02:40,1012.3,75,8.5
20190524,02:50,1012.2,79,8.4
20190524,03:00,1012.1,81,8.3
20190524,03:10,1012.1,80,8.2
20190524,03:20,1012.1,82,8.2
20190524,03:30,1012,82,8.3
20190524,03:40,1012,82,8.3
20190524,03:50,1011.9,83,8.4
20190524,04:00,1011.8,82,8.6
20190524,04:10,1011.7,80,8.8
20190524,04:20,1011.8,80,8.8
20190524,04:30,1011.8,79,8.9
20190524,04:40,1011.8,79,9
20190524,04:50,1011.7,79,9.1
20190524,05:00,1011.7,78,9.2
20190524,05:10,1011.8,77,9.2
20190524,05:20,1011.9,76,9.2
20190524,05:30,1012,76,9.2
20190524,05:40,1011.9,76,9.2
20190524,05:50,1011.9,77,9.1
20190524,06:00,1012,83,8.8
20190524,06:10,1011.8,87,8.5
20190524,06:20,1011.9,93,7.9
20190524,06:30,1011.8,95,8
20190524,06:40,1011.9,94,8
20190524,06:50,1011.9,92,7.9
20190524,07:00,1011.6,93,8.1
20190524,07:10,1011.6,94,8
20190524,07:20,1011.5,94,8
20190524,07:30,1011.5,94,8.3
20190524,07:40,1011.4,91,8.3
20190524,07:50,1011.4,91,8.4
20190524,08:00,1011.4,88,8.3
20190524,08:10,1011.4,89,8.6
20190524,08:20,1011.2,90,8.8
20190524,08:30,1011.3,90,9.2
20190524,08:40,1011.3,86,9.4
20190524,08:50,1011.2,85,9.4
20190524,09:00,1011.3,86,9.4
20190524,09:10,1011.3,86,9.4
20190524,09:20,1011.2,84,9.6
20190524,09:30,1011.2,84,9.7
20190524,09:40,1011.1,84,9.6
20190524,09:50,1011.1,84,9.5
20190524,10:00,1010.9,84,9.8
20190524,10:10,1011,85,9.7
20190524,10:20,1011,85,9.5
20190524,10:30,1010.9,85,9.4
20190524,10:40,1010.9,84,9.5
20190524,10:50,1010.9,84,9.8
20190524,11:00,1010.9,82,9.6
20190524,11:10,1010.9,83,9.7
20190524,11:20,1010.9,82,9.7
20190524,11:30,1010.9,81,9.5
20190524,11:40,1010.9,80,9.7
20190524,11:50,1010.8,79,9.7
20190524,12:00,1010.8,79,9.9
20190524,12:10,1010.8,78,9.9
20190524,12:20,1010.7,77,10.1
20190524,12:30,1010.7,77,10
20190524,12:40,1010.7,78,10
20190524,12:50,1010.6,78,10.2
20190524,13:00,1010.5,77,10.5
20190524,13:10,1010.6,78,10
20190524,13:20,1010.4,78,10.2
20190524,13:30,1010.4,80,10.1
20190524,13:40,1010.3,79,10.2
20190524,13:50,1010.4,80,10.1
20190524,14:00,1010.3,81,10
20190524,14:10,1010.3,81,9.8
20190524,14:20,1010.2,79,10.1
20190524,14:30,1010.1,77,10.1
20190524,14:40,1010.1,77,10
20190524,14:50,1010,77,10.1
20190524,15:00,1010,78,10.3
20190524,15:10,1009.9,79,10.2
20190524,15:20,1009.8,79,10.4
20190524,15:30,1009.8,79,10.4
20190524,15:40,1009.8,79,10.3
20190524,15:50,1009.7,80,10.2
20190524,16:00,1009.6,80,10.2
20190524,16:10,1009.5,81,10.3
20190524,16:20,1009.5,81,10.2
20190524,16:30,1009.4,81,10.3
20190524,16:40,1009.3,82,10.3
20190524,16:50,1009.2,83,10.1
20190524,17:00,1009.2,84,10.1
20190524,17:10,1009.2,84,10.1
20190524,17:20,1009.2,84,10
20190524,17:30,1009.2,84,10.1
20190524,17:40,1009.1,85,10.1
20190524,17:50,1009.1,85,10
20190524,18:00,1009.1,87,10
20190524,18:10,1009.1,90,9.8
20190524,18:20,1009,90,9.7
20190524,18:30,1009,91,9.7
20190524,18:40,1008.9,91,9.7
20190524,18:50,1008.9,92,9.7
20190524,19:00,1008.9,92,9.7
20190524,19:10,1008.9,93,9.6
20190524,19:20,1008.9,93,9.6
20190524,19:30,1008.9,94,9.5
20190524,19:40,1008.7,95,9.6
20190524,19:50,1008.6,96,9.6
20190524,20:00,1008.6,96,9.6
20190524,20:10,1008.5,98,9.5
20190524,20:20,1008.4,99,9.4
20190524,20:30,1008.3,99,9.4
20190524,20:40,1008.2,100,9.3
20190524,20:50,1008.2,100,9.4
20190524,21:00,1008.1,100,9.5
20190524,21:10,1008,100,9.5
20190524,21:20,1008.1,99,9.5
20190524,21:30,1007.9,100,9.5
20190524,21:40,1007.7,99,9.4
20190524,21:50,1007.6,99,9.5
20190524,22:00,1007.5,99,9.2
20190524,22:10,1007.4,100,9
20190524,22:20,1007.3,100,9
20190524,22:30,1007.3,100,8.9
20190524,22:40,1007.1,100,8.9
20190524,22:50,1007.1,100,8.8
20190524,23:00,1007.1,100,8.7
20190524,23:10,1007,100,8.7
20190524,23:20,1006.9,100,8.7
20190524,23:30,1006.7,100,8.6
20190524,23:40,1006.6,100,8.6
20190524,23:50,1006.4,100,8.5
20190525,00:00,1006.3,100,8.7
20190525,00:10,1006.2,100,8.6
20190525,00:20,1006.1,100,8.7
20190525,00:30,1005.9,100,8.7
20190525,00:40,1005.7,100,8.6
20190525,00:50,1005.6,100,8.5
20190525,01:00,1005.6,100,8.5
20190525,01:10,1005.6,100,8.5
20190525,01:20,1005.4,100,8.5
20190525,01:30,1005.2,100,8.5
20190525,01:40,1005.1,100,8.4
20190525,01:50,1005,100,8.3
20190525,02:00,1004.9,100,8.3
20190525,02:10,1004.7,100,8.3
20190525,02:20,1004.7,100,8.3
20190525,02:30,1004.4,100,8.4
20190525,02:40,1004.4,100,8.4
20190525,02:50,1004.3,100,8.4
20190525,03:00,1004.1,100,8.4
20190525,03:10,1004.1,100,8.7
20190525,03:20,1004,100,8.7
20190525,03:30,1003.9,100,8.8
20190525,03:40,1003.7,100,8.7
20190525,03:50,1003.7,100,8.9
20190525,04:00,1003.6,100,8.9
20190525,04:10,1003.6,100,8.9
20190525,04:20,1003.5,100,9
20190525,04:30,1003.4,100,9.2
20190525,04:40,1003.2,100,9
20190525,04:50,1003,100,8.9
20190525,05:00,1002.9,100,9
20190525,05:10,1002.7,100,9
20190525,05:20,1002.6,100,9
20190525,05:30,1002.6,100,9.1
20190525,05:40,1002.5,100,9
20190525,05:50,1002.5,100,9.3
20190525,06:00,1002.5,100,9.6
20190525,06:10,1002.3,100,10.1
20190525,06:20,1002.3,99,10.4
20190525,06:30,1002.3,100,10.2
20190525,06:40,1002.1,100,10.4
20190525,06:50,1002,100,10.3
20190525,07:00,1002,100,10.2
20190525,07:10,1001.8,100,10.5
20190525,07:20,1001.8,100,11
20190525,07:30,1001.8,99,10.8
20190525,07:40,1001.6,97,11.3
20190525,07:50,1001.6,95,11
20190525,08:00,1001.6,94,11.2
20190525,08:10,1001.6,94,11.2
20190525,08:20,1001.5,90,11.6
20190525,08:30,1001.4,89,12.3
20190525,08:40,1001.3,87,11.7
20190525,08:50,1001.3,82,11.8
20190525,09:00,1001.1,82,12.4
20190525,09:10,1001.1,81,12.5
20190525,09:20,1001,76,12.2
20190525,09:30,1001.1,73,12.2
20190525,09:40,1001,72,12.5
20190525,09:50,1001,68,13
20190525,10:00,1000.9,66,12.9
20190525,10:10,1000.8,68,12.8
20190525,10:20,1000.7,66,13.4
20190525,10:30,1000.7,66,13.7
20190525,10:40,1000.6,66,13.3
20190525,10:50,1000.4,66,13.8
20190525,11:00,1000.3,58,14.5
20190525,11:10,1000.3,57,14.5
20190525,11:20,1000.4,58,13.7
20190525,11:30,1000.3,62,13.4
20190525,11:40,1000.5,65,12.1
20190525,11:50,1000.4,77,12.1
20190525,12:00,1000.2,75,12.2
20190525,12:10,1000.1,75,12.2
20190525,12:20,1000.3,81,11.2
20190525,12:30,1000.3,87,11.6
20190525,12:40,1000.4,89,10.5
20190525,12:50,1000.4,91,9.9
20190525,13:00,1000.5,94,9.4
20190525,13:10,1000.5,97,9.4
20190525,13:20,1000.4,96,9.9
20190525,13:30,1000.4,94,10.3
20190525,13:40,1000.2,93,10.6
20190525,13:50,1000.3,95,10.9
20190525,14:00,1000.2,95,10.8
20190525,14:10,1000.2,95,11
20190525,14:20,1000.2,94,11.1
20190525,14:30,1000.3,94,11.2
20190525,14:40,1000.2,92,11.6
20190525,14:50,1000.3,90,11.4
20190525,15:00,1000.3,88,11.4
20190525,15:10,1000.3,84,11.7
20190525,15:20,1000.3,85,11.5
20190525,15:30,1000.4,87,11.3
20190525,15:40,1000.4,90,10.9
20190525,15:50,1000.5,98,10.3
20190525,16:00,1000.6,99,10.2
20190525,16:10,1000.4,99,10.4
20190525,16:20,1000.3,97,10.7
20190525,16:30,1000.4,98,10.6
20190525,16:40,1000.5,97,10.6
20190525,16:50,1000.4,97,10.7
20190525,17:00,1000.4,97,10.6
20190525,17:10,1000.4,97,10.4
20190525,17:20,1000.4,97,10.4
20190525,17:30,1000.4,97,10.4
20190525,17:40,1000.4,98,10.3
20190525,17:50,1000.4,98,10.2
20190525,18:00,1000.4,98,10.3
20190525,18:10,1000.3,97,10.3
20190525,18:20,1000.4,98,10.1
20190525,18:30,1000.4,99,10.1
20190525,18:40,1000.5,99,10.2
20190525,18:50,1000.5,99,10.2
20190525,19:00,1000.6,98,10.3
20190525,19:10,1000.6,98,10.4
20190525,19:20,1000.6,97,10.6
20190525,19:30,1000.6,98,10.6
20190525,19:40,1000.7,98,10.5
20190525,19:50,1000.7,97,10.6
20190525,20:00,1000.8,98,10.5
20190525,20:10,1000.9,99,10.4
20190525,20:20,1001,98,10.5
20190525,20:30,1001.1,98,10.4
20190525,20:40,1001.2,98,10.4
20190525,20:50,1001.3,98,10.4
20190525,21:00,1001.4,99,10.4
20190525,21:10,1001.5,98,10.4
20190525,21:20,1001.5,97,10.3
20190525,21:30,1001.5,97,10.4
20190525,21:40,1001.5,96,10.3
20190525,21:50,1001.6,96,10.2
20190525,22:00,1001.6,95,10.2
20190525,22:10,1001.6,94,10.2
20190525,22:20,1001.7,92,10.1
20190525,22:30,1001.7,93,10
20190525,22:40,1001.7,93,9.9
20190525,22:50,1001.8,94,9.8
20190525,23:00,1001.8,94,9.6
20190525,23:10,1001.8,95,9.4
20190525,23:20,1001.8,95,9.3
20190525,23:30,1001.8,96,9
20190525,23:40,1001.9,98,9
20190525,23:50,1001.9,97,9.2
20190526,00:00,1001.9,97,9.1
20190526,00:10,1002.1,97,9.1
20190526,00:20,1002,96,9.2
20190526,00:30,1002.1,95,9.2
20190526,00:40,1002,95,9.2
20190526,00:50,1001.9,96,9
20190526,01:00,1002,96,8.8
20190526,01:10,1002,96,8.7
20190526,01:20,1002.1,96,8.5
20190526,01:30,1002.2,94,8.4
20190526,01:40,1002.2,95,8.3
20190526,01:50,1002.2,96,8.2
20190526,02:00,1002.2,96,8.1
20190526,02:10,1002.2,95,8
20190526,02:20,1002.2,96,8
20190526,02:30,1002.2,94,7.9
20190526,02:40,1002.2,94,7.9
20190526,02:50,1002.4,94,8
20190526,03:00,1002.6,93,8
20190526,03:10,1002.5,92,8
20190526,03:20,1002.4,93,8
20190526,03:30,1002.3,93,8.1
20190526,03:40,1002.4,92,7.9
20190526,03:50,1002.3,91,8
20190526,04:00,1002.4,90,8.1
20190526,04:10,1002.2,90,8.2
20190526,04:20,1002.1,91,8.2
20190526,04:30,1002.1,90,8.1
20190526,04:40,1002,87,8.3
20190526,04:50,1001.8,86,8.3
20190526,05:00,1001.9,87,8.4
20190526,05:10,1001.9,87,8.8
20190526,05:20,1001.8,87,8.7
20190526,05:30,1001.6,85,9.3
20190526,05:40,1001.4,82,9.7
20190526,05:50,1001.3,83,9.8
20190526,06:00,1001.2,82,9.6
20190526,06:10,1001.1,79,9.8
20190526,06:20,1001,79,10.4
20190526,06:30,1000.9,76,11
20190526,06:40,1000.8,76,10.5
20190526,06:50,1000.8,76,11
20190526,07:00,1000.6,76,11
20190526,07:10,1000.5,76,11.2
